source_path,source_root,source_relative_path,suffix_chain,detected_format,decode_layers,decoder_path,decoder_method,status,expected_length,actual_bytes,eof_verified,source_size_bytes,source_sha256,output_path,output_relative_path,output_sha256,notes
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/plt.diff2118.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9621a/plt.diff2118.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,failed,459946,0,no,337085,c0ae53071043bf5489c1fe53c23546ac3e54593ff2090953463edfdfbd8fd54c,,,,stage 1 unix_pack_static_huffman: failed: too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/plt.diff2118.Z-A,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9621a/plt.diff2118.Z-A,.Z-A,unix_compress_lzw,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_compress_lzw,partial,,2037,no,314759,b586b6237b75c67261ad5ceea29e16dc69f18cbb6f3fbcb27941a6c5942f8b8a,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9621a/plt.diff2118,data/decoded_model_outputs/rf9621a/plt.diff2118,ae7b3afaa9a1c1b19ab300f2f9238e6879fd811601da93c4db5fda61b59a014f,stage 1 unix_compress_lzw: partial: compress invalid code 1746 with table end 1362
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/plt.vcr9621.Z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9621a/plt.vcr9621.Z,.Z,unix_compress_lzw,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_compress_lzw,partial,,133,no,503147,088ea0bef8b5c4444db78ddc6fc376467a10db8de56f6b8f1ed77b4d8a27d87a,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9621a/plt.vcr9621,data/decoded_model_outputs/rf9621a/plt.vcr9621,c3080c7bc7f6ef7ad27d8718547aa9a07d3c2c600cf99e58e74125c5532b5ca1,stage 1 unix_compress_lzw: partial: compress invalid code 446 with table end 354
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.521dd.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9621a/rep.521dd.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,29280,29281,no,16313,2d30ce3cf4d138b99a99b17ac5d3f16391d5ede2ec93924347b8048645a3c099,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9621a/rep.521dd,data/decoded_model_outputs/rf9621a/rep.521dd,1255af8c85ff7c45a2a2a1cce4679cfd26855a02582d490c30795094c29c7308,"stage 1 unix_pack_static_huffman: partial: pack exceeded expected length before EOB: expected 29280, got 29281"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.611.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9621a/rep.611.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,417525,417526,no,177953,39cf02db8b3ccf245193c40b04c1e9996c9e1d232b6e92129f11f610ecf55632,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9621a/rep.611,data/decoded_model_outputs/rf9621a/rep.611,eba9062a71d17fb2405c561915dc35cfbe79a7d9058ab07c365f92fca615c609,"stage 1 unix_pack_static_huffman: partial: pack exceeded expected length before EOB: expected 417525, got 417526"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.critical.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9621a/rep.critical.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,24436,24437,no,8098,117a68a0ea08912fa3408d825f133716a616d6116305a76a9387be1627e8e3ae,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9621a/rep.critical,data/decoded_model_outputs/rf9621a/rep.critical,f5e12cd5a6cb2c862201c0d762d40a7d0da1af6163eb897b0356b4d7f2adc7bc,"stage 1 unix_pack_static_huffman: partial: pack exceeded expected length before EOB: expected 24436, got 24437"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.sigstat.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9621a/rep.sigstat.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,271751,271752,no,121579,bc8727e92b1e036c4f7ba04e5f0794ca13478882bc28c1d3fb617b1b2dd6010c,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9621a/rep.sigstat,data/decoded_model_outputs/rf9621a/rep.sigstat,eddd4ad932ecfa4fa16b6dd3e63459ec4d4026500fd73a767595a57fb12cffa6,"stage 1 unix_pack_static_huffman: partial: pack exceeded expected length before EOB: expected 271751, got 271752"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.sumtime1.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9621a/rep.sumtime1.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,failed,1220,0,no,734,923c3d6ee06bd2ea897352f942661d52743fee0eff31714cd596beeea9917576,,,,stage 1 unix_pack_static_huffman: failed: too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.turnpen.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9621a/rep.turnpen.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,failed,1993,0,no,1131,36c8b9cf791eb8077df0dffe8c7f97f83acb4abe4e97a073315806ab1da4fd7b,,,,stage 1 unix_pack_static_huffman: failed: too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/rep.turnvols.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9621a/rep.turnvols.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,failed,20033,0,no,5685,ca0e77bb99f125a699db60854f99b76af99ee03508ed0f0b41435f10f4202e13,,,,stage 1 unix_pack_static_huffman: failed: too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9621a/turnvols.in.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9621a/turnvols.in.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,77560,44692,no,30173,9140c9d7fe777cc93293261157a4824ed2ce9982c9e97da1f22439751c9ee0f6,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9621a/turnvols.in,data/decoded_model_outputs/rf9621a/turnvols.in,0cd538e15d2f1b57829dd250830aed139e7e187ccc9fcf1fddd1eef7c0fd4aa8,"stage 1 unix_pack_static_huffman: partial: pack length mismatch: expected 77560, got 44692"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/d231.in.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9622a/d231.in.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,failed,180581,0,no,72224,e08689b19a3c0ff1d5c6d96f2f75d12c71e69e8a09a121c8f48fac021832b214,,,,stage 1 unix_pack_static_huffman: failed: too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/d231.out.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9622a/d231.out.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,164871,11153,no,67643,ec5db46738c5114273c3d1334361b07d340cafb39345ad3149663fd2a7acc701,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9622a/d231.out,data/decoded_model_outputs/rf9622a/d231.out,7e0673c2df7f10bd678f2f5d7bb872aed3d8ba5d9c22165861bf4b4ce22408e7,"stage 1 unix_pack_static_huffman: partial: pack length mismatch: expected 164871, got 11153"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/plt.vcr9622.Z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9622a/plt.vcr9622.Z,.Z,unix_compress_lzw,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_compress_lzw,partial,,133,no,502277,dc7dc354c56febcbb68c15db2b2e572dc17c61a43d71164aebf5ecbdf69eb8f2,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9622a/plt.vcr9622,data/decoded_model_outputs/rf9622a/plt.vcr9622,c3080c7bc7f6ef7ad27d8718547aa9a07d3c2c600cf99e58e74125c5532b5ca1,stage 1 unix_compress_lzw: partial: compress invalid code 446 with table end 354
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.521dd.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9622a/rep.521dd.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,29430,29431,no,16429,4a784ee694e6b78a0d3973d6b12891ffe842d7787d45ec534c583e9d4bed5ddb,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9622a/rep.521dd,data/decoded_model_outputs/rf9622a/rep.521dd,263eaf376607fd35c78e73a5504281b714201b262cfc32d652fbd42bf3e0b5de,"stage 1 unix_pack_static_huffman: partial: pack exceeded expected length before EOB: expected 29430, got 29431"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.611.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9622a/rep.611.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,417165,417166,no,177781,9e1ff81916812bcb747b967c0cb26132ce2a833507cd09867a9e0f4d8f9d9581,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9622a/rep.611,data/decoded_model_outputs/rf9622a/rep.611,437ae2aa63782e09297b5116555d0ad138275271deecb6fe63bcfd1fd016f753,"stage 1 unix_pack_static_huffman: partial: pack exceeded expected length before EOB: expected 417165, got 417166"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.critical.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9622a/rep.critical.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,24436,24437,no,8090,06f20d0ddb8a1e3802174eb8375a1a5317bcb47f74bd1bbcaede26835497e6c0,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9622a/rep.critical,data/decoded_model_outputs/rf9622a/rep.critical,c2f3684cf3e42937696cd3bc76488ca4442b8f45022ebf2674787412582dcd90,"stage 1 unix_pack_static_huffman: partial: pack exceeded expected length before EOB: expected 24436, got 24437"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.sigstat.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9622a/rep.sigstat.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,270659,270660,no,121169,ed39e88273316aaa9a3a3395cbdaa14802dbc0eba80458ea9d71ba1ea82c3f6c,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9622a/rep.sigstat,data/decoded_model_outputs/rf9622a/rep.sigstat,687239254317f9777aa9e8499fb4908e8947909aeaa322167f6dcacebb1aee69,"stage 1 unix_pack_static_huffman: partial: pack exceeded expected length before EOB: expected 270659, got 270660"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.sumtime1.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9622a/rep.sumtime1.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,failed,1220,0,no,735,5d661a79115b38fa5299ed72568944d02ed5fc55a3984a146e93a4c9ee305d0d,,,,stage 1 unix_pack_static_huffman: failed: too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.turnpen.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9622a/rep.turnpen.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,2219,2220,no,1239,fcca813ae3e42ea10f1e8aadb747826d0d4b7a625fea525a80c0e18a73e57663,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9622a/rep.turnpen,data/decoded_model_outputs/rf9622a/rep.turnpen,8c269f4a54e7200074c6513b71ead623c2054f14ae2262385eb4b1ec0e458cb7,"stage 1 unix_pack_static_huffman: partial: pack exceeded expected length before EOB: expected 2219, got 2220"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/rep.turnvols.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9622a/rep.turnvols.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,20033,20034,no,5670,491a7c0332890f01663856f5fc547a3d1d8da5cf14727a7ebdca13e056fe5794,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9622a/rep.turnvols,data/decoded_model_outputs/rf9622a/rep.turnvols,e529ea4b967e9664c7e852c88e9f44583690aa5cdca1dd99cc1207573155b982,"stage 1 unix_pack_static_huffman: partial: pack exceeded expected length before EOB: expected 20033, got 20034"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/statistics.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9622a/statistics.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,failed,1455,0,no,781,a2bf5730c6d63e83938f2242d49affa089fe148694900a746673931520b2ea20,,,,stage 1 unix_pack_static_huffman: failed: too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9622a/turnvols.in.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9622a/turnvols.in.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,77112,76952,no,30002,8f98263b7bb06531c0754c4e082e56732dde95c584fcd0e4fee5086d9a1199e3,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9622a/turnvols.in,data/decoded_model_outputs/rf9622a/turnvols.in,83a6aa6c4d0f385f498afb0a64fbf8ff6cb28fbde4e0ba14dcf8beb749d3940d,"stage 1 unix_pack_static_huffman: partial: pack length mismatch: expected 77112, got 76952"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/d231.in.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9623a/d231.in.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,failed,182306,0,no,72936,46a1fe806808bdc1e7df103262d6c39bd178175dd4ffadc0a007a3c51f50f28c,,,,stage 1 unix_pack_static_huffman: failed: too many leaves in pack Huffman tree
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/d231.out.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9623a/d231.out.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,166446,12089,no,68255,fcc5fdf1be68115455460f837875622a9a26c2b461065e963b1a5dcc85623e93,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9623a/d231.out,data/decoded_model_outputs/rf9623a/d231.out,47bbdc1e0f175e31c4e7ef3796c5c396a98efe7a24c76499b9c092a652fc5b96,"stage 1 unix_pack_static_huffman: partial: pack length mismatch: expected 166446, got 12089"
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/plt.vcr9623.Z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9623a/plt.vcr9623.Z,.Z,unix_compress_lzw,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_compress_lzw,partial,,133,no,503531,7b7560f326a75ae2d00d98fce1410f61ca98de539b555cb425e2212e0a878a9a,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9623a/plt.vcr9623,data/decoded_model_outputs/rf9623a/plt.vcr9623,c3080c7bc7f6ef7ad27d8718547aa9a07d3c2c600cf99e58e74125c5532b5ca1,stage 1 unix_compress_lzw: partial: compress invalid code 446 with table end 354
/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/legacy_encoded_originals/legacy_encoded_originals_20260516.zip::model_setup/bethesda_slate/rf9623a/plt.wis.9623.z,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model,model_setup/bethesda_slate/rf9623a/plt.wis.9623.z,.z,unix_pack_static_huffman,1,/Users/dlev2617/Documents/Code/Agents/tools/legacy-z-decoder/decode_legacy_z.py,internal_pack_static_huffman,partial,388266,388267,no,285284,a16d801ed20b55beb6e708ba40cf7b2e574b4e4a5c12d115773825410c9475db,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-1997-03-a-windowed-transportation-planning-model/data/decoded_model_outputs/rf9623a/plt.wis.9623,data/decoded_model_outputs/rf9623a/plt.wis.9623,2eff92b35774af1caef37977a4ed08b384ef4288a2bf6ca566c19d98531f3ef2,"stage 1 unix_pack_static_huffman: partial: pack exceeded expected length before EOB: expected 388266, got 388267"
